ST_CASE,LATITUDE,LONGITUD
10271,33.50325556,-86.10652778
10272,32.40815278,-86.34554722
10273,32.62038333,-87.30896944
10274,30.72359167,-88.27616111
10275,34.84959444,-85.62011111
10276,33.51029167,-87.25708889
10277,31.46946111,-86.39556667
10278,34.47435833,-87.15837778
10279,34.67017222,-86.75208611
10280,33.87718056,-87.2368
10281,32.30173056,-86.19528889
10282,33.07967778,-87.55817222
10283,32.38181111,-86.22485278
10284,32.362525,-86.24419722
10285,34.14895,-86.86990278
10286,33.57275,-86.16856667
10287,31.32508333,-85.82336944
10288,30.594125,-88.16603611
10289,30.63390556,-88.11848611
10290,34.18274444,-86.84912778
10291,34.70052778,-86.517425
10292,31.42408056,-87.16038889
10293,30.874525,-88.30185556
10294,33.52585278,-87.23676111
10295,33.46880556,-86.05851111
10296,31.96480278,-86.31306944
10297,30.74913333,-88.11566111
10298,32.31002222,-86.22023333
10299,34.30784167,-86.90507222
10300,32.91271667,-86.60951111
10301,34.89636389,-87.38943333
10302,34.46694722,-86.78906389
10303,33.38766944,-86.64275556
10304,33.30173611,-86.19824167
10305,31.56356111,-86.94518611
10306,33.21745278,-86.80243056
10307,33.232275,-86.85979444
10308,31.14021944,-85.51686111
10309,34.11016389,-85.60405556
10310,34.50060278,-85.84568056
10311,30.87894167,-88.04126944
10312,34.54325833,-86.85838056
10313,33.32323611,-87.60500278
10314,30.5156,-88.20775556
10315,33.5322,-86.82337778
10316,34.79784722,-86.57559722
10317,34.544675,-86.42763889
10318,30.250175,-87.68952222
10319,30.81008889,-88.10288333
10320,33.45782778,-86.95318611
10322,31.19976111,-85.41545556
10323,33.51319167,-86.849175
10324,34.57296111,-86.90966389
10325,34.73498611,-86.62766111
10326,33.59190833,-86.12335556
10327,33.55189444,-86.12654722
10328,34.85289444,-87.4059
10329,34.50058889,-87.02836944
10330,32.32762222,-86.33540556
10331,34.24425556,-85.64086944
10332,34.75101389,-86.77545278
10333,31.66246111,-85.81111389
10334,33.15118889,-87.15128056
10335,34.71292778,-86.65311389
10336,33.08691667,-85.33751667
10337,34.28393889,-86.22675833
10338,34.56605,-87.36673333
10339,30.70905278,-88.15166111
10340,33.49861944,-86.81494722
10341,34.88533889,-86.89343889
10342,31.27159722,-88.06288056
10343,33.04502778,-85.59050833
10344,34.09626667,-87.601175
10345,32.65495833,-85.42515
10346,30.75672222,-88.12030833
10347,34.78298333,-86.67237778
10348,34.967025,-86.83020278
10349,31.25014444,-88.0842
10350,30.55299722,-88.236125
10351,30.61745,-88.13685278
10352,33.57508333,-86.72006944
10353,30.80205833,-88.24351111
10354,33.821675,-87.18711389
10355,30.59704444,-88.15362778
10356,32.46025833,-85.14616944
10357,34.41611944,-87.15058056
10358,33.97161667,-87.72260833
10359,32.15638611,-88.07684167
10360,33.15877778,-85.3637
10361,31.68658611,-86.28383056
10362,34.48810278,-86.89609444
10363,34.95378889,-86.99650556
10364,30.41448889,-87.5265
10365,34.717375,-86.55953056
10366,31.67110278,-88.24846389
10367,32.74778889,-85.19891944
10368,32.04179722,-87.65595
10369,33.58138333,-86.80970556
10370,32.44626111,-86.21385833
10371,32.26588889,-86.78829444
10372,34.20911389,-85.72798056
10373,30.65378056,-87.7906
10374,34.30330833,-87.05260278
10375,32.26541667,-85.97501667
10376,32.33236667,-86.29935833
10377,33.35625278,-86.52562222
10378,34.29166389,-86.49694167
10379,32.705,-85.14818333
10380,30.71099722,-88.03335
10381,32.33873333,-86.17165833
10382,34.84843889,-86.71353333
10383,32.45337778,-85.01257778
10384,30.58088333,-88.22539722
10385,32.59876111,-85.57054167
10386,32.09479167,-86.28168889
10387,34.03829167,-86.45530556
10388,30.54711667,-88.17503056
10389,31.65555556,-86.18966667
10390,31.41061944,-87.26026944
10391,33.08404722,-86.57655556
10392,34.7935,-85.59298333
10393,31.05683611,-85.46713333
10394,34.82141389,-86.94316389
10395,34.08839444,-87.60427778
10396,33.58291111,-85.92654444
10397,32.78179167,-86.08965556
10398,34.53278333,-85.69008889
10399,33.086575,-85.27096111
10400,32.40002778,-86.31100833
10401,32.63159167,-85.37220556
10402,30.93003056,-88.16097778
10403,32.88041111,-86.64361111
10404,33.36514444,-86.71710833
10405,34.68074722,-86.33091667
10406,34.870825,-87.69218889
10407,31.45137778,-85.63774444
10408,33.45854167,-86.89305
10409,34.50105278,-86.92604722
10410,32.36198333,-86.98583889
10411,33.58677778,-86.59939167
10412,34.72591944,-87.66773611
10413,33.7096,-86.17680556
10414,33.06249444,-87.69973056
10415,32.22291389,-88.03052778
10416,34.086325,-85.46177222
10417,34.363775,-87.06634722
10418,31.66665833,-86.07346944
10419,34.06335833,-86.43133889
10420,32.40728611,-87.44432222
10421,33.23502222,-87.38599444
10422,30.57926667,-88.23903889
10423,32.58905556,-85.45861111
10424,31.12687778,-85.40392778
10425,33.19405,-86.80351944
10426,33.95683056,-86.68878333
10427,32.26468889,-86.68749722
10428,30.41712222,-88.24446389
10429,34.88664722,-86.56927778
10430,30.64168611,-88.32605833
10431,34.71168611,-86.53486111
10432,34.49349444,-87.72689722
10433,34.64297778,-86.91680278
10434,33.85514722,-85.99091944
10435,33.62788333,-87.25290278
10436,33.16932778,-87.55207222
10437,31.72901944,-86.12173889
10438,32.37114444,-85.65875833
10439,33.95119444,-87.01898333
10440,32.62787778,-86.49462222
10441,33.43488056,-86.93814444
10442,33.46192222,-86.842325
10443,34.79421111,-87.62419444
10445,34.44121667,-85.71486944
10446,33.48344444,-86.77996944
10447,34.43683611,-85.74724722
10448,32.8781,-87.86794722
10449,32.36244167,-86.21304722
10450,33.40208056,-86.78832222
10451,33.50511389,-86.86144722
10452,33.56638611,-87.00265833
10453,33.51079444,-86.79590278
10454,32.34957222,-87.16818611
10455,34.65985833,-86.48385556
10456,32.43930833,-85.84010556
10457,33.76403889,-86.45101111
10458,32.79318611,-86.01278611
10459,32.06037778,-87.50819722
10460,33.49125556,-86.73710556
10461,33.83210556,-86.83300278
10462,33.46846389,-86.33981389
10463,30.63961111,-88.2247
10464,34.86969167,-86.72898056
10465,34.720125,-86.62753889
10466,33.99193889,-86.03224722
10467,33.42828889,-86.79066667
10468,32.63515278,-85.42301111
10469,30.67870556,-88.27628056
10470,32.72003056,-85.35155833
10471,30.62118611,-87.5924
10472,33.90716111,-85.98227778
10473,31.50300556,-86.9258
10474,34.01151667,-86.07584167
10475,32.05291111,-88.23305556
10476,31.55946111,-87.41641667
10477,31.61128611,-86.81516944
10478,34.81355,-86.64263889
10479,33.50265833,-86.81494722
10480,32.89356667,-86.157175
10481,34.449475,-88.075425
10482,33.26463056,-87.11125
10483,33.31341389,-87.04220833
10484,30.72252778,-88.10219722
10485,32.63422778,-85.57774722
10486,32.78440833,-86.55831389
10487,33.59954167,-86.89975556
10488,33.51401389,-86.84161667
10489,32.43700278,-86.64018611
10490,33.94594722,-85.65367778
10491,32.34963333,-86.09501667
10492,30.99681111,-86.27839444
10493,34.143975,-87.61040556
10494,34.12872778,-87.74280833
10495,34.75863889,-88.09220833
10496,32.4446,-87.97499444
10497,33.15856111,-86.77037222
10498,31.39853889,-85.83116667
10499,34.7083,-86.66696389
10500,34.73495,-86.62624722
10501,31.29496389,-85.71815556
10502,31.46524444,-85.45905556
10503,30.57736667,-88.18222222
10504,32.61216111,-88.30620833
10505,34.97641667,-86.57871944
10506,33.17437222,-87.40515556
10507,34.15888611,-86.84806944
10508,32.44727222,-86.46681667
10509,31.02297222,-87.524025
10510,32.19837778,-88.16917778
10511,31.42662222,-87.38323889
10512,33.41186944,-86.12648056
10513,34.27825278,-86.21108333
10514,34.68476389,-87.59659167
10515,33.22918056,-87.50975
10516,30.47935556,-88.38799444
10517,32.00810556,-87.28956667
10518,33.73008611,-86.74584167
10519,34.61985278,-87.91099444
10520,32.50915556,-87.70711667
10521,32.96056944,-85.67656944
10522,31.67265278,-87.87076389
10523,31.23670556,-85.4075
10524,30.65901944,-88.23793611
10525,31.52418611,-86.74569167
10527,34.08132222,-86.02029444
10528,31.31529444,-85.55222778
10529,32.33598333,-85.019375
10530,33.43371389,-86.73968333
10531,31.27951667,-86.13459444
10532,33.75016944,-86.12122778
10533,32.81217222,-86.60163056
10534,30.461125,-87.58142778
10535,32.98960833,-85.841475
10536,30.75186667,-88.09501944
10537,33.17248611,-87.44298611
10538,32.75620833,-88.16759167
10539,34.26953333,-85.6811
10540,31.95946111,-85.71106667
10541,32.77322222,-86.54117778
10542,34.665925,-86.45288333
10543,33.67675833,-86.28186667
10544,31.36715833,-85.85160278
10545,32.24664167,-86.37063889
10546,34.69568889,-86.51437778
10547,33.68296944,-85.85832222
10548,33.28170278,-86.44990556
10549,31.19105556,-85.45192222
10550,32.82791667,-85.20784167
10551,34.57855833,-87.17166389
10552,32.49820556,-85.01919444
10553,32.44158056,-86.3058
10554,33.19405278,-86.86126111
10555,34.04350556,-86.75470278
10556,33.80823056,-87.80151389
10557,33.28039167,-87.79145
10558,34.72008056,-86.60786667
10559,34.14727222,-85.961375
10560,32.31389722,-87.22647778
10561,32.15068889,-86.24192222
10562,34.77116944,-87.66757222
10563,34.28888333,-86.282225
10564,33.9565,-87.64647778
10565,31.57903889,-88.30443611
10566,33.15843333,-86.72491944
10567,33.25746667,-85.5755
10568,34.27778889,-86.25536389
10569,33.229625,-87.73856389
10570,33.46080833,-86.59345556
10571,33.04237222,-85.48496389
10572,34.7925,-86.55312778
10573,32.32675278,-86.29798056
10574,34.55170556,-86.14253611
10575,33.39338611,-86.03761111
10576,34.32049167,-86.20526389
10577,33.77821111,-86.63815833
10578,33.543025,-86.64128056
10579,33.66826111,-85.56990278
10580,33.49478333,-86.70429722
10581,30.71728611,-88.22551944
10582,34.704725,-86.39535278
10583,33.34008056,-86.91732778
10584,32.36708889,-86.24833333
10585,33.17502778,-87.55556389
10586,31.3581,-86.55723889
10587,33.61828056,-86.67154167
10589,32.33490278,-86.34201944
10590,33.31734722,-87.03873056
10591,31.00642222,-87.27034167
10592,34.23334722,-87.63547778
10593,34.17409444,-86.87586111
10594,33.59828611,-86.80842222
10595,33.18306667,-87.35993889
10596,33.93524167,-85.84497778
10597,34.36078611,-86.38975278
10598,33.49563889,-87.11563333
10599,33.96918611,-86.83478611
10600,32.61234444,-86.00059722
10601,33.44089167,-85.60441111
10602,34.80629722,-86.11972222
10603,33.52997778,-86.72673889
10604,30.93848889,-87.89763889
10605,32.61254444,-85.42624722
10606,33.71373056,-85.60825
10607,34.55891667,-86.83699444
10608,32.58363889,-85.50201667
10609,32.59916944,-85.57893889
10610,34.85966111,-86.7225
10611,34.18005278,-88.08001667
10612,33.57472778,-86.88771944
10614,32.89022778,-86.08428889
10615,30.56769444,-87.61928611
10616,33.53634167,-86.87992778
10617,31.657375,-85.48156389
10618,34.89547222,-86.47336389
10619,34.02359167,-86.33111944
10620,33.06873056,-87.57001389
10621,32.94543333,-85.39601389
10622,34.01733056,-86.74763056
10623,32.08463611,-86.93296111
10624,33.50488611,-86.81672778
10625,32.38952778,-86.21615833
10626,34.54559167,-87.70026389
10627,33.48299444,-86.83084167
10628,32.85746389,-86.46566389
10629,32.631,-85.372075
10630,32.69996389,-85.52074167
10631,33.63810833,-85.67036667
10632,32.400975,-86.33704722
10633,32.03443889,-85.11848056
10634,32.58076944,-85.49531944
10635,34.75443056,-86.73775556
10636,33.38111389,-85.34877778
10637,33.39607222,-86.95068333
10638,33.56350278,-86.73193611
10639,31.58975833,-86.73474722
10640,34.50587778,-86.86876944
10641,31.157525,-85.40895278
10642,31.16744444,-85.63398889
10643,31.342525,-85.838925
10644,34.17656389,-86.87626111
10645,33.03492222,-85.43294167
10646,34.67977222,-87.35336111
10647,33.90976944,-86.34265
10648,31.86926389,-85.15795
10649,34.04753333,-86.17580278
10650,32.84018056,-87.88694444
10651,34.98092778,-85.730175
10652,33.49784444,-86.87528333
10653,33.56097222,-86.85865556
10654,30.74816111,-88.09924167
10655,33.48849444,-86.88748889
10656,33.35433889,-86.77926944
10657,33.35393611,-86.77951944
10658,34.68138333,-86.85903056
10659,32.59743889,-85.23826111
10660,33.15370833,-86.77668611
10661,32.57586389,-85.47696667
10662,30.55469722,-88.16065833
10663,34.17590833,-86.71983889
10664,34.41865,-86.26573056
10665,33.34170556,-86.92813056
10666,34.77839444,-86.91944722
10667,33.70761389,-86.51768611
10668,31.62645833,-86.50176111
10669,33.55147222,-88.22271389
10670,32.887025,-85.57469444
10671,33.55467778,-86.12661389
10672,31.11299444,-86.06701111
10673,30.56838611,-88.19031944
10674,33.64437778,-85.45209722
10675,34.25661944,-87.57655556
10676,33.89004444,-87.36519167
10677,33.7491,-86.81368889
10678,30.65509444,-87.90715278
10679,34.35272222,-86.36102222
10680,34.86810556,-86.9233
10681,30.47277222,-87.641825
10682,30.92100833,-88.12820833
10683,33.67286944,-87.07588056
10684,33.50513889,-86.85976944
10685,31.69936389,-85.82279167
10686,32.41450278,-87.05204167
10687,33.51906667,-88.21330556
10688,32.51544167,-85.86377222
10689,32.83372778,-85.75496111
10690,33.48696389,-86.8555
10691,32.40551389,-87.01863056
10692,30.52061667,-88.22118889
10693,32.48853333,-87.42040278
10694,32.42874444,-85.43871667
10695,33.52393611,-86.66445833
10696,32.52285833,-85.03087222
10697,33.58206667,-86.70629167
10698,32.60544167,-87.83381667
10699,34.41344722,-87.30879167
10700,33.80632222,-86.67831111
10701,32.51803611,-85.53148333
10702,34.98486389,-85.72789722
10703,31.63736111,-87.67487778
10704,32.83380556,-87.25488056
10705,33.50388333,-86.86764444
10706,34.53218889,-86.37239722
10708,32.62665278,-85.37139167
10709,33.94443889,-87.85228611
10710,33.35420833,-86.84298889
10711,33.51182222,-86.84918056
10712,34.70351667,-86.68256944
10713,34.58294722,-85.96769167
10714,31.76008889,-85.89196111
10715,32.71624722,-85.30409167
10716,30.89019722,-88.12428333
10717,33.61896389,-86.27065278
10718,33.6553,-86.71224722
10719,33.14895556,-86.25426667
10720,34.82210278,-86.63303611
10721,34.188075,-87.22025833
10722,33.47560278,-86.92440278
10723,32.03602778,-85.40303056
10724,31.54403333,-87.16538889
10725,30.68023889,-88.12717778
10726,31.72639444,-87.90748056
10727,33.59028333,-86.428
10728,33.66827222,-86.24942222
10729,33.64721667,-85.87366389
10730,34.21015556,-86.85917778
10731,33.00783056,-86.75892778
10732,33.94914444,-87.32798889
10733,31.86681389,-88.32176667
10734,32.41535556,-85.24035833
10735,33.94819444,-86.85355833
10736,32.38956667,-86.21610278
10738,31.478275,-86.94781667
10739,33.79803056,-86.24221389
10740,30.67360833,-88.12738333
10741,31.44743056,-85.18425
10742,30.66676667,-88.12754722
10743,34.59825278,-86.45301111
10744,31.74076944,-85.957525
10745,34.00539167,-86.44565278
10746,33.49079722,-86.91773333
10747,33.65525,-86.59831111
10748,33.20470833,-87.62948889
10749,32.86014167,-87.72558611
10750,32.39693889,-87.60624167
10751,34.60523056,-87.13941389
10752,32.43294167,-87.86509167
10753,31.15153333,-85.24555
10754,33.60859167,-86.43429167
10755,34.95316389,-85.63206667
10756,31.43316389,-86.46787778
10757,30.86886111,-88.27365278
10758,32.63823889,-87.32434167
10759,32.195375,-86.41804722
10761,32.84769167,-85.24704444
10762,32.31598056,-86.883275
10763,34.15333333,-86.36783333
10764,32.42293889,-85.04009167
10765,34.648975,-87.21268056
10766,34.71160556,-86.53840278
10767,31.61818611,-85.87895278
10768,33.93001944,-86.11376944
10769,34.70353889,-87.649625
10770,33.98552778,-85.87338333
10771,32.75761111,-88.01830556
10772,31.13415556,-85.71693611
10773,30.44715,-87.79998333
10774,33.35195,-86.39132778
10775,31.06134722,-87.57190833
10776,33.605175,-86.17368333
10777,34.66695278,-86.48763333
10778,32.29871667,-86.44704444
10779,31.88668333,-87.58488056
10780,31.4364,-85.69025556
10781,32.28824444,-87.24348056
10782,34.94376389,-87.738375
10783,30.47259722,-88.30971111
10784,34.68224167,-87.35307222
10785,32.89190833,-87.95095556
10786,33.99570833,-87.01828056
10787,30.72637778,-88.11183889
10788,31.05612222,-88.23174167
10789,33.30860278,-86.90401111
10790,31.53410278,-87.78973333
10792,33.40276389,-87.16538611
10793,34.26503611,-86.18541389
10794,30.75071667,-88.09651667
10795,31.19516389,-85.41049444
10796,34.43853333,-85.76122778
10797,33.57761111,-86.797675
10798,32.69664167,-86.51948056
10799,32.94131944,-86.66445278
10800,31.41847222,-87.27333333
10801,32.43991944,-86.41959444
10802,34.85901667,-86.59621944
10803,34.664875,-86.78873889
10804,33.54293056,-86.8737
10805,32.50789444,-85.60959722
10806,32.47828611,-86.85381944
10807,32.32850833,-86.23471944
10808,33.79241667,-85.4325
10809,34.49194444,-86.96512222
10810,34.64125833,-86.84355278
10811,34.10109722,-86.08484722
10812,32.80258333,-85.31155278
10813,32.34113333,-86.22524444
10814,33.178,-87.52484444
10815,34.47519444,-85.69219167
10816,34.55275833,-87.12208056
10817,34.87460556,-86.73216944
10818,32.64437222,-85.43463611
10819,34.94971667,-86.57175556
10820,34.1739,-87.11641944
10821,34.24985278,-86.85345278
10822,32.6541,-86.32607778
10823,32.38038611,-86.29228056
10824,32.42166944,-86.23345833
10826,32.9381,-87.06611944
10827,30.70676667,-88.12191667
10828,34.74434444,-86.67791389
10829,32.40851944,-85.13092222
10830,31.6523,-87.80775
10831,32.05586667,-87.76552778
10832,30.76396667,-88.2473
10833,31.53940278,-87.88650556
10834,32.40376667,-85.03488333
10835,30.603775,-87.85209444
10836,32.02523611,-85.11980278
10837,30.61671667,-88.34317778
10838,33.51280833,-86.21438056
10839,31.17573611,-85.23885278
10840,30.59494444,-88.26899167
10842,30.69468056,-88.03107778
10843,32.06228056,-86.74359722
10844,33.62773611,-86.62968889
10845,34.72940833,-87.84612778
10846,32.52499722,-86.17118333
10847,32.04891944,-86.98849444
10848,34.01774722,-86.08373056
10849,33.60182222,-86.798425
10850,31.27853611,-87.2024
10851,32.81748056,-85.21699167
10852,34.70799722,-85.97469167
10853,33.61883333,-85.71036667
10854,33.61507222,-85.82763611
10855,34.70784444,-86.67301111
10856,33.60826944,-86.74848889
10857,32.817725,-85.21676111
10858,30.37065278,-87.59899444
10859,34.51482222,-86.96884722
10860,30.66348889,-88.10714167
10861,34.75421667,-87.42026389
10862,33.44606944,-86.92880556
10863,32.06761389,-87.78740278
10864,33.61996111,-86.81559444
10865,33.59908611,-86.89940556
10866,31.16293333,-85.34798889
10867,33.14959167,-86.433075
10868,33.91299167,-85.63109444
10869,33.71749722,-86.512775
10870,33.65425278,-85.88261944
10871,33.59842222,-86.44315278
10872,30.82028056,-88.16389722
10873,32.27551944,-86.50065833
10874,33.39579167,-86.96959167
10875,32.46344722,-85.12219444
10876,30.59673333,-88.0784
10877,30.61036944,-88.16161389
10878,32.78896667,-85.19151389
10879,33.58543889,-86.126225
10880,32.447975,-85.01706111
10881,33.56954444,-85.56106111
10883,30.71998889,-88.1507
10884,34.87864444,-87.5414
10885,32.41193056,-86.14133611
10886,32.00173611,-86.95622222
10887,34.97981944,-87.48449722
10888,33.41588333,-86.74021111
10889,32.16129722,-85.65653611
10890,32.90664167,-85.92098611
10891,32.90701389,-85.92734722
10892,33.42462778,-86.93107222
10893,33.72123056,-87.24471389
10894,33.527825,-86.76130833
10895,32.42215556,-86.28384167
10896,33.46461944,-86.88665278
10897,33.55707778,-86.66101389
10898,30.67768889,-88.08153611
10899,30.58247222,-88.16779167
10900,34.19870278,-86.80801944
10901,32.39523889,-86.31647222
10902,34.31975833,-86.31149167
10903,31.29111111,-85.47344444
10904,33.14408889,-86.53257778
10905,33.520425,-86.81931111
10906,34.41802222,-86.26616389
10907,34.79041667,-86.98395833
10908,33.50826111,-86.84915833
20001,61.16248611,-149.8923583
20002,61.55810833,-149.1675306
20004,61.60433056,-149.0535194
20005,61.17723889,-149.9416556
20006,61.58349444,-149.5565111
20007,61.20043056,-149.9129556
20008,61.63526944,-149.8464139
20009,59.75682778,-151.7823083
20010,58.37020278,-134.5859556
20011,61.10069167,-146.2200278
20013,61.61394722,-149.3419083
20014,61.54011111,-149.7565611
20015,61.40838333,-149.4477
20016,61.44181944,-149.7721417
20017,60.75465556,-151.1825472
20018,61.08629444,-149.8324833
20019,58.35833333,-134.5585
20020,62.04347778,-150.0597639
20021,60.258075,-151.3365694
20022,63.17861111,-143.1394361
20023,61.81198611,-147.4957333
20024,60.93011667,-149.3557278
20025,61.19361389,-149.9118333
20027,61.28515833,-149.6055306
20028,63.37788333,-143.3527861
20029,57.79045278,-152.4024139
20030,63.0006,-143.3659
20031,61.19838333,-149.8681889
20032,64.67657778,-148.8995917
20033,59.94000833,-151.7360611
20034,77.7777,777.7777
20035,61.19510833,-149.7817139
20036,61.14305,-149.8546444
20037,61.18592222,-149.8232639
20038,64.82093333,-148.1834639
20039,55.31305833,-131.5233833
20040,64.03033333,-145.7046667
20041,60.88666667,-150.7433333
20042,60.48744444,-150.0061833
20043,60.30801389,-151.2666028
20044,61.54030556,-149.458625
20045,61.25215278,-149.6587944
20046,61.48190833,-149.70865
20047,61.58707778,-149.6320861
20048,64.78141111,-147.3870694
20049,64.05259722,-145.7370056
20050,64.79363611,-148.1859694
20051,62.09997222,-146.0550861
20052,61.54165833,-149.7290194
20053,61.21363056,-149.8669056
20054,61.19417222,-149.8973528
20055,61.12184444,-146.2731556
20056,64.82042778,-147.7066944
20060,62.94283889,-155.6014472
20061,77.7777,777.7777
20062,64.85090556,-147.6944861
40001,33.49228611,-112.1689917
40002,33.82136389,-113.5434306
40003,32.19940556,-110.9793833
40004,33.60850556,-111.9259306
40005,99.9999,999.9999
40006,34.14676944,-114.2868917
40007,34.58788333,-110.3989694
40008,32.33709722,-110.9859472
40009,34.99385556,-114.5980583
40010,33.65426389,-114.2170861
40011,33.755925,-112.5006889
40012,34.90716667,-110.8422194
40013,35.09335556,-114.5980278
40014,33.60764722,-111.9259139
40015,36.92883056,-109.0812222
40016,35.53443333,-114.3554556
40018,31.83151389,-111.0003194
40019,34.47835,-114.3475611
40020,32.68579167,-114.6289639
40021,32.12199722,-110.8696083
40022,34.55350278,-114.3576861
40023,33.42658889,-111.7209667
40024,33.46220556,-112.1538917
40025,33.32255833,-111.6807167
40026,33.41511111,-111.5460972
40027,32.64426389,-114.7361444
40028,33.40065278,-111.8402167
40029,32.15498611,-110.904525
40030,33.44572778,-111.7057083
40032,32.16322222,-110.9176556
40033,32.10848889,-110.8486028
40034,33.31221667,-111.9720972
40035,34.018975,-112.8006194
40036,33.55748333,-112.0381972
40037,32.34763333,-111.0776944
40038,33.26341944,-111.7204222
40039,33.63240833,-112.1453694
40040,33.46588611,-111.8917917
40042,33.42961667,-112.0650694
40043,33.45332222,-112.0826278
40044,32.9678,-111.6186139
40045,33.42090833,-112.4095111
40046,32.49721111,-114.5630417
40047,32.69860278,-114.5944861
40048,33.32256667,-111.6806417
40049,33.30668333,-111.7728528
40050,33.63885556,-112.3941611
40051,34.041775,-109.3484806
40052,35.53398056,-114.3551694
40053,33.46226667,-112.4224556
40054,33.71471667,-112.4479028
40055,33.00249167,-111.5412389
40056,32.25356667,-110.8753083
40057,32.25075,-110.8753472
40058,32.87978611,-111.6321528
40059,33.44616667,-112.1081667
40060,33.43724722,-111.7449806
40061,34.58946944,-113.5103667
40062,33.058025,-112.0481056
40063,33.48664167,-112.3733472
40064,32.08396667,-110.7554639
40065,33.634,-111.5494361
40066,35.28219167,-112.1460111
40068,32.22098333,-111.1145556
40069,33.46577778,-112.0080306
40070,33.46568333,-112.0607889
40071,33.48025278,-112.22055
40073,32.20308333,-110.9796333
40074,33.76910278,-113.79165
40075,32.82351667,-111.671025
40076,32.95279722,-111.5219389
40077,32.62581111,-114.6326639
40078,33.48296944,-112.2033556
40079,32.53674444,-110.7161167
40080,33.16893056,-111.6168917
40081,33.30546944,-111.9735389
40082,33.46533056,-112.2376556
40083,33.56969722,-112.1690861
40084,33.62571944,-111.8949861
40085,32.08772222,-110.8155361
40086,35.15172222,-111.245075
40087,32.12570833,-110.8760944
40088,31.68025,-110.6484583
40089,32.70719167,-114.6132417
40090,33.50183889,-112.4442
40091,31.723975,-110.5046361
40092,33.39677778,-111.8571639
40093,33.43735556,-111.7364278
40094,33.39163889,-112.1921583
40095,33.32166389,-111.6046556
40096,33.74879167,-112.3310444
40097,33.617925,-112.1684194
40098,32.80241944,-109.6982222
40099,33.67612222,-112.0998972
40100,33.66941667,-112.1083306
40101,32.24337778,-110.8756
40102,32.23991944,-110.8755333
40103,32.28165556,-110.9698278
40104,33.61089722,-112.1069667
40105,33.80346944,-113.5754917
40106,32.22889444,-110.8679472
40107,33.40011389,-111.9348333
40108,33.32265,-111.4255972
40109,34.28009722,-109.8034444
40110,32.26109722,-110.9913056
40111,35.53392778,-113.2450722
40112,33.65955556,-111.8897278
40113,33.44518611,-111.8565056
40114,33.56904167,-112.0272667
40115,32.24704167,-110.9595361
40116,33.36995556,-112.1894056
40117,33.54920833,-112.4185389
40118,33.40700556,-112.0220139
40119,32.20226667,-110.8750694
40120,33.29685,-111.8415194
40121,33.49361667,-112.3867667
40122,32.18133056,-110.9562111
40123,34.57298333,-109.5266972
40124,34.097075,-112.1430333
40125,33.6069,-112.2475306
40126,33.54160278,-111.9083861
40127,33.52021667,-112.2031694
40128,33.488225,-112.1129333
40129,33.21433056,-111.5631917
40130,33.55100278,-112.2977333
40131,32.22963333,-110.989575
40132,33.35184444,-111.9631333
40133,32.19963611,-110.9494944
40134,33.40205556,-111.5369611
40135,33.49886111,-112.1
40136,33.36458611,-111.7733806
40137,34.61899444,-112.4436139
40138,33.58221111,-111.93625
40139,33.46843889,-111.7533028
40140,33.30817778,-111.8941472
40141,32.611425,-114.5806694
40142,33.68165833,-112.2703028
40143,33.427125,-112.0326222
40144,34.68865,-114.3026361
40145,33.40260278,-112.3233028
40146,33.45533056,-111.6325639
40147,33.711375,-112.4793611
40148,33.49591111,-112.2642833
40149,35.39025278,-113.8450333
40150,34.30051667,-110.8774694
40152,33.41481389,-111.5516861
40153,33.65966667,-112.1956389
40154,33.61077222,-112.1511722
40155,33.364225,-111.6010111
40156,33.92301389,-112.6820333
40157,33.32098056,-111.7897694
40158,33.48045,-112.1648278
40159,34.48807222,-110.0899444
40160,33.465725,-112.008725
40161,33.56652778,-111.707375
40162,32.40973889,-110.9813417
40163,33.217425,-111.5287472
40164,33.72593611,-112.1202333
40165,34.07605833,-112.8825306
40167,32.19752778,-110.7935306
40168,32.75550833,-111.6711472
40169,33.64019444,-112.0784806
40171,34.31235833,-110.2353333
40172,32.23605833,-110.9268083
40174,33.29796667,-111.9716306
40175,33.53848889,-112.1287028
40176,33.61576389,-112.0997083
40177,31.98330833,-110.2043472
40178,33.60429167,-112.0996194
40179,32.85219444,-112.3638444
40181,34.30012222,-113.1182417
40182,31.60980556,-111.0523972
40183,35.14956944,-114.56815
40184,32.13431389,-110.9094528
40185,32.20262222,-110.8409333
40186,33.88641667,-111.4524833
40187,33.22689444,-112.7736778
40188,33.92318056,-112.1408389
40189,33.51719444,-112.1604472
40190,33.57178611,-112.1863472
40191,32.19223889,-110.8577639
40192,32.09973333,-110.9598667
40193,33.40216667,-111.8909472
40194,33.74243056,-111.8767444
40195,32.16431389,-110.9372778
40196,33.46464444,-112.2812722
40197,34.10568056,-109.9293806
40198,33.63873056,-112.3076639
40199,32.04303889,-110.0922889
40200,34.6079,-111.9109361
40201,32.27937778,-110.9585222
40202,34.20488056,-112.7937889
40203,32.84550556,-111.7055361
40204,32.25785833,-110.916225
40205,35.09109722,-111.6857889
40206,33.58020278,-111.9261028
40207,32.33876111,-111.0082528
40208,33.49633333,-112.0836056
40209,33.50016667,-111.4624694
40210,34.54550556,-113.445875
40211,33.51378056,-112.4188528
40212,32.8794,-111.8072
40213,33.53800556,-112.2224639
