ST_CASE,MONTH,DAY,DAY_WEEK,HOUR,LATITUDE,LONGITUD,HARM_EV,LGT_COND,WEATHER,VE_FORMS,TRAV_SP,DEATHS,DR_DRINK,VSPD_LIM
121835,7,21,6,6,28.69011667,-81.54693056,12,3,1,2,45,1,0,45
121836,7,18,3,2,27.07142222,-81.97048889,12,2,1,3,50,1,0,55
121837,7,12,4,19,28.72195833,-82.50741389,42,1,1,1,55,1,1,55
121838,5,26,6,13,28.51755,-81.25046944,24,1,2,2,70,1,0,70
121839,7,9,1,16,28.55243611,-81.43901667,15,1,1,1,50,0,0,45
121840,7,23,1,10,26.94430833,-82.35079444,33,1,1,1,25,1,0,45
121841,7,24,2,23,27.97560278,-82.53436389,30,3,1,1,77,1,1,35
121842,7,24,2,14,28.53665278,-81.01145278,12,1,2,2,60,1,0,60
121843,7,26,4,8,30.29066389,-81.62142778,9,1,1,1,35,0,0,35
121844,7,23,1,0,30.34856944,-81.69553611,12,3,1,2,55,1,0,40
121845,7,30,1,2,27.81420833,-82.6796,8,3,1,1,45,0,0,45
121846,7,30,1,13,28.03930278,-81.98469444,30,1,1,1,70,1,0,35
121847,7,25,3,17,26.60691111,-80.10471111,33,1,1,1,998,1,0,45
121848,7,25,3,22,29.24233056,-82.38274444,42,2,1,1,66,1,1,55
121849,7,30,1,20,26.67453889,-81.89645,8,2,1,1,55,0,0,55
121850,7,26,4,4,30.53333333,-87.27410556,8,3,1,1,60,0,0,60
121851,7,29,7,23,28.18783056,-82.74608056,8,3,1,1,30,0,0,30
121852,7,26,4,0,30.71538333,-86.56969444,12,6,1,2,35,0,0,0
121853,7,29,7,2,26.73019167,-80.09112222,8,3,1,1,65,0,0,65
121854,7,31,2,21,29.47532222,-81.24169167,9,2,10,1,55,0,0,50
121855,7,29,7,19,25.86906944,-80.213975,12,1,1,2,70,1,0,40
121856,7,21,6,18,30.91559444,-87.38090278,32,2,1,1,70,1,1,50
121857,8,1,3,19,26.58930556,-81.87195,12,1,1,2,10,1,0,45
121858,7,29,7,9,29.80891111,-82.54974722,32,1,1,1,79,1,0,65
121859,7,23,1,23,28.55071389,-80.86652778,9,2,1,1,70,0,0,65
121860,7,22,7,17,30.24117222,-82.73943611,12,1,2,3,70,2,0,70
121861,7,22,7,20,28.78657778,-81.27198611,30,3,10,1,40,1,0,45
121862,7,30,1,20,28.42048889,-81.42271111,12,3,2,3,85,1,0,45
121863,7,22,7,18,28.6936,-81.38379444,1,1,1,1,75,1,0,45
121864,7,6,5,20,28.87305278,-82.09050556,12,3,1,2,80,0,0,40
121865,7,28,6,21,25.84246667,-80.241525,9,2,1,1,999,0,0,35
121866,7,9,1,12,28.48436667,-80.77360278,12,1,1,2,30,0,0,25
121867,7,14,6,12,28.934875,-81.96106389,12,1,1,2,35,1,0,35
121868,7,26,4,21,29.17975833,-81.01748889,8,2,1,1,998,0,0,98
121869,7,7,6,13,27.96607778,-82.36504444,10,1,1,1,0,1,0,45
121870,7,27,5,11,25.92406944,-80.24165278,14,1,1,1,25,0,0,98
121871,7,29,7,20,26.52076667,-81.86897222,8,2,1,1,50,0,0,50
121872,7,30,1,11,27.08844444,-80.31923056,12,1,1,2,78,1,0,45
121874,7,30,1,10,28.49116944,-82.17442222,12,1,1,3,60,0,1,60
121875,8,3,5,5,28.56095556,-81.31076944,8,3,10,1,47,0,0,50
121876,7,28,6,1,26.19336111,-80.25214167,8,3,1,1,1,0,0,45
121877,7,29,7,23,24.78953333,-80.88861667,12,2,1,2,5,1,0,55
121878,7,16,1,4,27.22095833,-80.39919444,42,2,1,1,90,2,0,40
121879,7,30,1,20,27.89123333,-82.80982778,12,3,1,2,50,0,0,45
121880,7,30,1,5,26.72328333,-81.82588056,12,2,1,2,80,0,1,70
121881,8,4,6,7,27.74465833,-82.41820278,12,1,1,2,55,0,1,55
121882,7,26,4,17,27.73415,-82.26130556,12,5,1,2,55,1,1,40
121883,7,13,5,22,30.37425,-86.23620833,9,2,10,1,55,0,0,55
121884,8,3,5,16,27.26929722,-82.4542,12,1,1,2,15,1,0,35
121885,7,28,6,7,28.43740556,-80.76171667,12,1,1,2,20,1,0,25
121886,7,27,5,21,25.49212222,-80.43668889,9,2,1,1,35,0,0,30
121887,7,30,1,17,27.24354444,-80.85916111,12,1,10,2,998,1,0,50
121888,7,28,6,2,26.57204167,-80.10545,33,3,2,1,61,1,0,45
121889,8,1,3,22,26.16544167,-80.17483611,8,6,1,1,998,0,0,45
121890,8,1,3,0,30.15023889,-85.74738056,33,3,1,1,75,1,0,35
121891,8,3,5,15,29.99138889,-81.31553056,12,1,1,2,50,1,0,50
121892,8,1,3,19,26.94095,-82.21868889,30,5,10,1,55,1,0,55
121893,8,4,6,11,30.06563889,-82.59998333,12,1,10,2,15,2,0,45
121894,8,2,4,22,28.10946667,-81.97360556,12,3,1,3,95,3,0,45
121895,8,4,6,21,28.40026944,-82.65940833,8,3,1,1,55,0,0,55
121896,8,7,2,16,28.04546944,-81.94086944,8,1,1,1,35,0,0,35
121897,8,3,5,12,28.68955278,-81.40677222,33,1,1,1,40,1,0,40
121898,7,30,1,3,30.41065278,-81.74653889,12,2,1,2,30,1,1,30
121899,8,7,2,23,26.96942778,-82.01948889,1,2,1,1,70,1,0,70
121900,8,5,7,12,26.16495556,-80.20550556,8,1,10,1,998,0,0,98
121901,8,6,1,22,27.46235556,-82.56701944,12,3,1,2,60,1,0,45
121902,7,27,5,20,26.72502222,-80.66725278,12,3,10,2,45,0,0,30
121903,7,29,7,18,26.7585,-80.09018056,33,1,1,1,65,1,0,65
121904,7,29,7,3,27.87870833,-82.72926111,9,3,1,1,60,0,1,45
121905,8,2,4,6,28.005075,-82.30234167,12,2,1,2,15,1,0,45
121906,8,8,3,4,27.89394722,-82.68600833,8,3,1,1,45,0,0,45
121907,8,9,4,20,26.15427778,-80.24305,9,3,1,1,35,0,0,30
121908,8,8,3,12,29.07601389,-81.24666944,12,1,1,2,5,0,0,35
121909,7,22,7,9,25.50118611,-80.4172,8,1,10,1,65,0,0,65
121910,7,30,1,12,28.57811667,-81.45487778,33,1,1,1,20,0,0,25
121911,8,5,7,10,26.19132222,-80.15184444,1,1,1,1,65,1,0,65
121912,8,9,4,0,27.49697778,-82.69951389,9,2,1,1,42,0,0,35
121913,6,26,2,1,27.32692778,-80.321375,46,3,1,1,55,1,0,45
121914,8,5,7,21,28.63268611,-82.37181944,38,2,1,1,45,1,0,45
121915,8,3,5,22,27.04216667,-82.2319,8,3,1,1,40,0,0,45
121916,8,7,2,9,28.29849444,-81.40371667,8,1,1,1,30,0,0,35
121917,7,28,6,21,30.71964444,-85.05361944,8,2,1,1,55,0,0,55
121918,8,3,5,15,26.6508,-80.20108611,12,1,10,2,70,1,0,45
121919,8,5,7,2,28.02586667,-82.56595,8,3,1,1,45,0,0,45
121920,8,5,7,10,28.817875,-81.33235278,5,1,1,1,35,1,0,15
121921,5,28,1,19,26.01481111,-80.34841389,33,1,1,1,45,1,1,30
121922,8,6,1,22,28.32408056,-82.69936111,8,3,1,1,45,0,0,45
121923,8,1,3,13,30.2044,-81.74787778,12,1,1,2,10,0,0,40
121924,8,5,7,22,30.23297222,-81.55208889,12,3,1,2,45,1,0,45
121925,7,29,7,20,28.84318056,-81.89678889,12,3,1,2,30,1,0,45
121926,8,1,3,16,28.57338056,-81.51173889,33,1,1,1,45,1,1,45
121927,7,27,5,12,28.55376944,-81.32073889,12,1,1,2,15,1,0,50
121928,8,8,3,14,26.55672778,-81.88122222,12,1,1,3,20,1,0,45
121929,7,31,2,16,26.55459722,-80.18878611,12,1,2,2,35,0,0,50
121931,7,29,7,23,27.31221944,-82.52981111,12,3,1,3,998,0,1,45
121932,8,13,1,22,26.72694722,-80.26481111,1,2,10,1,25,1,0,25
121933,8,8,3,16,26.32889167,-81.74967778,12,1,1,2,40,1,0,70
121935,8,12,7,23,28.254,-80.68433333,12,2,1,2,80,2,0,55
121936,8,9,4,5,26.6773,-81.81082778,8,3,1,1,45,0,0,45
121937,8,6,1,23,30.42984444,-81.66811944,8,3,1,2,999,0,0,35
121938,7,7,6,21,25.77625278,-80.18799444,8,3,2,1,10,0,0,35
121939,8,6,1,11,26.68949722,-81.78937222,12,1,1,2,15,1,0,45
121940,2,1,4,7,26.28978611,-80.11953333,12,4,1,2,1,1,0,40
121941,2,4,7,4,26.15340556,-80.20283333,8,3,1,2,999,0,0,98
121942,2,4,7,22,26.23411944,-80.13139722,9,3,1,1,998,0,0,25
121943,8,11,6,22,30.258,-81.61816944,12,3,1,2,50,1,1,45
121944,8,12,7,10,30.48519444,-81.60482222,8,1,1,1,5,0,0,5
121945,1,19,5,12,26.26055556,-80.13995833,31,1,1,2,1,1,0,40
121946,8,12,7,3,28.45146111,-80.82100833,42,2,1,1,88,1,0,70
121947,8,12,7,3,28.15758611,-81.80077778,20,2,1,1,998,1,1,70
121948,8,11,6,13,30.68355833,-86.79862222,14,1,1,1,70,2,0,70
121950,8,13,1,4,30.40950278,-86.65563611,12,3,1,2,70,1,0,45
121951,8,9,4,6,30.86652778,-85.49269722,12,1,1,3,55,1,0,55
121952,8,11,6,23,30.674575,-86.83146944,8,2,10,1,70,0,0,70
121953,7,14,6,22,27.26820278,-80.369375,12,3,1,2,10,0,0,25
121954,8,9,4,4,27.92535,-80.60262778,12,2,1,3,70,0,0,70
121955,8,16,4,0,28.30852222,-81.56839444,12,3,1,3,55,0,1,55
121956,8,15,3,23,29.62245556,-82.38955,1,3,10,1,55,1,0,70
121957,8,11,6,16,27.12135,-80.18613611,30,1,1,1,45,1,1,45
121958,8,8,3,20,27.27120556,-80.29753611,12,3,1,2,15,0,0,45
121959,8,9,4,19,28.10471944,-81.53049722,1,1,1,2,998,1,0,45
121960,8,13,1,8,27.03285556,-82.20787222,9,1,1,1,35,0,0,35
121961,8,14,2,10,30.64036111,-81.65744167,12,1,1,2,20,1,0,70
121962,8,9,4,6,27.70013056,-80.90453889,12,1,1,2,60,1,0,60
121963,8,15,3,2,29.9008,-82.14003333,8,2,10,2,45,0,0,45
121964,8,17,5,10,28.53341389,-82.52426111,8,1,10,1,50,0,0,55
121965,8,12,7,22,30.58574444,-87.08591667,12,3,1,3,10,0,0,45
121966,7,30,1,1,27.45297778,-80.349875,12,3,1,2,60,1,0,25
121967,8,8,3,10,26.60816111,-80.14682778,12,1,10,3,95,1,0,45
121969,8,13,1,23,28.65769444,-81.336275,8,3,1,3,40,0,0,45
121970,8,16,4,0,30.27791667,-81.60265278,19,3,1,1,70,2,0,45
121971,7,25,3,22,26.16965278,-80.28483333,8,3,1,1,45,0,0,45
121972,8,12,7,22,30.48468056,-86.57004444,8,2,1,1,45,0,0,45
121973,8,9,4,22,30.55980833,-84.07046111,30,2,1,1,45,1,1,45
121974,8,14,2,10,26.48488889,-80.65380556,26,1,1,1,55,1,0,55
121975,8,9,4,9,29.41548889,-81.14834722,1,1,10,1,50,1,0,55
121976,3,5,1,21,30.49831667,-84.45758333,35,2,1,1,80,1,0,35
121977,8,14,2,0,25.76661667,-80.21968056,9,3,1,1,998,0,0,98
121979,2,28,3,13,29.01958611,-80.92893889,12,1,1,2,10,1,0,45
121980,8,15,3,5,28.25884722,-81.43621111,12,3,1,3,75,0,1,45
121981,8,10,5,21,28.36953889,-81.533525,33,3,1,3,40,1,0,40
121982,8,12,7,20,28.20366389,-81.25606111,1,1,1,1,10,1,0,30
121983,8,11,6,1,26.73071944,-81.7055,30,2,1,1,55,1,1,55
121985,8,12,7,0,28.39515,-80.74931389,8,3,1,1,45,0,0,45
121986,8,15,3,7,28.21928056,-82.71533889,12,1,10,2,30,1,0,30
121987,8,12,7,15,29.41664167,-82.88887778,9,1,1,1,55,0,0,55
121990,8,11,6,23,28.33379444,-81.48963333,8,3,1,1,45,0,0,45
121991,8,8,3,22,29.03540833,-81.21460278,12,2,1,2,100,1,0,70
121992,8,17,5,10,30.31429167,-81.56462778,12,1,1,2,998,0,0,45
121993,8,17,5,21,29.52215556,-82.90186944,1,2,1,1,45,1,0,35
121994,8,9,4,6,25.48261667,-80.47749167,8,3,1,1,30,0,0,30
121995,8,17,5,23,28.38215278,-81.39869444,12,3,1,2,30,0,1,30
121996,4,3,2,13,26.1669,-80.11663889,12,1,1,2,998,1,0,45
121997,8,18,6,9,27.8973,-82.70055556,8,1,10,1,45,0,0,45
121998,8,18,6,6,26.08625556,-80.20195,14,2,10,1,45,0,0,45
121999,8,18,6,19,27.94674444,-81.79430278,12,1,1,2,998,1,0,55
122000,8,18,6,17,29.43808611,-82.04860556,59,1,1,1,55,1,0,55
122001,8,14,2,22,28.05182778,-82.33517778,12,3,1,2,25,0,1,50
122002,8,20,1,15,30.10175556,-81.74053056,12,1,1,2,10,0,0,45
122003,8,17,5,6,28.07687778,-81.51731944,9,2,10,1,998,0,0,45
122004,8,18,6,23,28.87476389,-81.28483611,41,3,1,1,90,1,1,70
122005,8,17,5,20,29.63421667,-82.26991389,12,5,1,2,10,0,1,25
122006,8,18,6,18,27.99781944,-82.41215556,14,1,1,1,70,1,0,25
122007,8,18,6,0,28.26668611,-80.73413056,33,3,1,1,50,1,1,30
122008,8,18,6,15,26.71738611,-80.24110556,35,1,1,1,20,1,1,30
122009,8,19,7,3,26.22586667,-81.73655556,12,2,1,2,30,1,0,70
122010,8,19,7,13,29.38565556,-82.61066111,30,1,1,1,55,1,1,55
122011,8,19,7,21,26.70918333,-80.20097778,8,3,2,1,45,0,0,45
122012,8,20,1,10,30.26273611,-81.6071,14,1,10,1,90,1,0,65
122013,8,20,1,17,27.44286667,-82.45970556,32,1,10,1,60,1,0,70
122014,6,23,6,19,25.72554444,-80.25349167,12,5,1,2,15,0,0,25
122015,8,21,2,12,30.42123056,-87.25013611,12,1,1,6,60,0,0,45
122016,8,10,5,11,25.68434722,-80.44933611,12,1,1,2,75,1,0,45
122017,8,27,1,17,30.70936111,-85.94606667,42,1,2,1,85,1,0,70
122019,2,5,1,12,26.24338333,-80.09045833,8,1,2,1,998,0,0,25
122020,2,13,2,13,26.20822222,-80.27950833,12,1,1,2,1,0,0,45
122021,7,21,6,1,25.95771111,-80.22925,12,3,10,2,80,1,0,65
122022,8,18,6,19,25.74990278,-80.25456944,8,1,1,1,15,0,1,15
122023,8,21,2,17,28.10255833,-81.78931111,12,1,1,2,15,1,0,45
122024,8,22,3,7,30.30607222,-81.75191389,8,1,1,1,10,0,0,15
122025,8,20,1,2,25.51626944,-80.42965833,8,3,10,1,45,0,0,45
122026,8,22,3,15,28.13230278,-82.74000833,12,1,1,2,15,1,0,55
122027,8,22,3,12,26.69057222,-80.06258056,8,1,10,1,35,0,0,35
122028,8,22,3,21,25.88410278,-80.31861111,8,2,10,1,30,0,0,40
122029,8,22,3,20,30.42029444,-86.6391,12,2,1,2,80,0,1,30
122030,8,23,4,15,27.46700278,-82.6773,12,1,10,3,10,0,0,30
122031,3,6,2,11,26.30055833,-80.13460556,42,1,1,1,998,1,0,45
122032,8,25,6,12,28.52423056,-81.32541111,12,1,1,2,998,0,0,40
122033,8,16,4,5,25.94969444,-80.43251389,12,3,10,2,35,1,0,55
122034,8,21,2,18,28.32453611,-82.66609167,9,1,1,1,45,0,0,45
122035,8,22,3,5,27.91068333,-82.50611944,8,3,1,1,40,0,0,40
122036,8,25,6,14,28.938125,-81.90175278,42,1,1,1,45,1,0,45
122037,8,19,7,3,27.93774722,-82.28590278,8,3,1,1,45,0,0,45
122038,8,20,1,12,28.02932778,-82.12574722,12,1,10,2,60,1,0,30
122039,8,26,7,16,27.71898333,-80.42106944,12,1,10,3,55,1,1,55
122040,8,22,3,20,28.54530278,-81.2206,33,2,1,1,45,1,1,45
122041,8,27,1,1,27.95289722,-81.94628611,33,2,1,1,998,1,0,45
122042,8,25,6,10,26.14578889,-80.32994167,12,1,1,2,998,1,0,45
122043,8,27,1,13,28.13583056,-80.67174722,9,1,1,1,10,0,0,40
122044,8,26,7,10,27.318775,-80.41343333,12,1,1,2,70,0,0,70
122045,9,2,7,19,28.08356944,-82.24565278,12,1,1,2,10,0,0,20
122046,8,26,7,0,29.80338333,-82.97194444,1,2,10,1,45,1,0,45
122047,8,12,7,22,25.95378611,-80.28136667,8,2,1,2,998,0,0,98
122048,9,2,7,1,27.49152778,-82.47324444,33,3,10,1,60,1,0,60
122049,8,23,4,0,30.45715556,-84.36615556,8,3,1,1,999,0,0,98
122050,9,2,7,18,30.30351389,-81.6351,42,1,1,1,65,1,1,35
122051,8,19,7,10,30.33259167,-81.84861111,12,1,1,2,45,0,0,45
122052,9,3,1,17,26.61288889,-81.74818611,9,1,1,1,40,0,0,40
122053,8,19,7,23,30.78082778,-85.19197778,30,2,1,1,45,1,0,45
122054,9,3,1,22,27.51735556,-82.56319167,12,3,1,4,999,0,0,50
122055,9,4,2,5,29.21050833,-82.18439167,8,3,10,2,70,0,0,70
122056,8,24,5,3,30.24365556,-82.24376111,12,2,1,2,0,0,0,70
122057,7,24,2,5,25.57120833,-80.37179444,8,2,1,1,35,0,0,35
122058,8,17,5,20,28.43390833,-82.58005278,9,3,1,1,50,0,0,50
122059,8,20,1,1,25.77112222,-80.22275833,8,2,1,1,998,0,0,98
122060,8,21,2,14,27.99868333,-80.63325278,8,1,1,1,35,0,0,35
122061,8,21,2,19,27.97940278,-82.15737222,8,1,1,1,20,0,0,30
122062,8,25,6,19,30.20391111,-81.75451111,59,3,1,1,55,1,1,55
122063,8,24,5,21,30.3524,-81.56078333,12,3,1,2,46,0,1,30
122064,8,25,6,14,29.35604444,-82.22120833,30,1,1,1,70,1,0,70
122065,8,27,1,8,29.78386111,-82.16757222,12,1,1,2,80,2,0,45
122066,9,2,7,23,29.05834722,-81.32506944,12,2,1,2,50,1,1,50
122067,9,6,4,21,30.30816111,-81.745,8,3,1,1,45,0,0,45
122068,9,3,1,18,28.17081111,-81.48933333,12,1,1,2,85,0,0,30
122069,9,4,2,14,28.71803056,-81.86129444,12,1,1,2,20,1,0,20
122070,7,17,2,23,27.99110833,-81.63125556,8,2,1,1,998,0,0,60
122071,9,2,7,3,30.43326111,-87.24916111,8,2,2,1,45,0,0,45
122072,9,3,1,5,26.63125278,-81.79017222,8,2,1,1,45,0,0,50
122073,8,26,7,13,29.06445,-81.95044444,12,1,1,2,50,1,0,50
122074,8,23,4,4,25.81044444,-80.19533056,12,2,2,2,2,0,0,35
122075,9,11,2,6,26.89665278,-80.61184722,12,2,1,2,50,1,0,50
122076,7,3,2,21,28.63803056,-81.36445833,42,2,1,1,27,1,0,35
122077,9,2,7,19,29.52676389,-82.20240833,42,2,10,1,55,1,0,55
122078,1,19,5,19,25.69735833,-80.446575,8,3,1,1,15,0,0,30
122079,8,25,6,2,26.72636667,-81.94612778,42,2,1,1,70,1,1,30
122080,8,26,7,5,29.58976944,-82.36264444,8,3,10,1,70,0,0,70
122081,9,3,1,12,26.75562778,-81.08074167,39,1,1,1,90,1,1,45
122082,9,11,2,22,30.30632222,-81.60046944,8,3,2,1,40,0,0,40
122083,9,4,2,19,28.27545556,-81.11243889,9,1,1,1,55,0,0,55
122084,9,1,6,18,29.20654444,-81.02041944,8,1,1,1,35,0,0,35
122085,8,25,6,6,28.06706111,-81.98004167,12,4,1,2,20,0,0,50
122086,9,5,3,15,27.24058333,-82.45117778,30,1,1,1,85,1,1,70
122087,8,25,6,22,30.11776389,-82.78285,42,2,10,1,45,1,0,45
122088,8,28,2,18,30.71838333,-86.60216389,12,1,1,2,80,1,0,70
122089,9,4,2,2,27.98394722,-80.64854167,8,3,1,1,40,0,0,40
122090,9,3,1,22,28.17039167,-82.42835,33,2,10,1,70,1,0,45
122091,8,26,7,2,30.27771667,-81.60289167,30,3,10,1,998,5,1,45
122092,9,3,1,7,28.00333333,-82.16373611,9,1,1,1,40,0,0,40
122093,8,22,3,22,28.92193889,-82.46588056,8,3,1,1,35,0,0,45
122094,9,6,4,17,29.8797,-84.65586389,9,1,1,1,45,0,0,45
122095,8,27,1,15,27.01992222,-82.1864,12,1,1,2,20,1,0,40
122096,6,26,2,17,27.98146389,-82.42079722,12,1,1,2,998,1,0,40
122097,8,31,5,14,28.03871389,-81.78436944,12,1,10,2,998,2,0,55
122098,8,29,3,5,26.67293333,-80.08764722,8,3,1,1,40,0,0,45
122099,9,9,7,8,30.78032222,-87.0926,12,1,1,2,45,1,0,60
122100,8,26,7,9,28.26226667,-81.457075,34,1,1,1,45,1,1,45
122101,8,25,6,20,29.04315278,-81.32459167,8,2,1,1,45,0,0,45
122103,9,2,7,17,27.85347778,-82.27813056,12,5,1,2,25,0,0,45
122104,9,8,6,17,27.12029167,-80.61885278,12,1,2,2,60,2,0,60
122106,8,27,1,14,27.99602222,-82.40747778,12,1,10,2,10,0,0,45
122107,8,27,1,21,28.05619722,-82.30266667,8,2,10,1,40,0,0,50
122108,8,27,1,10,29.01553889,-81.24669722,12,1,1,2,55,1,0,45
122109,8,23,4,16,28.09738889,-80.62177778,12,1,1,4,998,0,0,98
122110,9,15,6,18,27.98176389,-82.09441667,9,1,1,1,40,0,0,35
122111,9,18,2,19,30.00021111,-82.09236389,8,5,1,1,65,0,0,65
122112,9,6,4,7,25.75630278,-80.28760556,12,1,1,2,5,1,0,35
122113,9,1,6,6,26.95357222,-82.34056944,1,1,1,1,45,1,0,30
122114,9,3,1,20,30.27526389,-81.83183889,8,3,1,1,40,0,0,55
122115,9,2,7,9,28.61530833,-80.81743889,9,1,10,1,50,0,0,40
122116,9,11,2,19,29.55681389,-81.23745,8,3,2,1,45,0,0,45
122117,9,3,1,19,25.94283889,-80.17577222,42,1,1,1,30,1,0,30
122118,9,3,1,2,29.12571667,-81.03099722,34,2,1,1,35,1,0,35
122119,9,11,2,6,27.80604722,-81.31566389,12,2,5,2,998,0,0,55
122120,8,28,2,16,27.44841944,-80.63276667,42,1,10,1,55,1,0,55
122121,9,3,1,5,28.04545,-82.45531111,8,2,1,1,999,0,0,98
122122,6,30,6,16,26.59096667,-81.71230278,33,1,10,1,80,1,0,45
122123,7,6,5,20,30.99060556,-87.25714444,8,2,10,1,35,0,0,35
122124,8,26,7,23,26.72673056,-80.05318056,8,2,2,1,5,0,1,98
122125,9,12,3,15,29.66433333,-82.84887778,1,1,10,1,58,1,0,60
122126,9,4,2,20,28.54580833,-82.161125,12,2,1,2,10,1,0,30
122127,9,16,7,16,27.23058611,-81.39631667,34,1,1,1,45,1,1,45
122128,9,9,7,22,26.52852778,-80.08121944,33,3,1,1,65,1,0,40
122130,8,20,1,0,28.81558889,-81.68543333,8,2,1,1,90,0,1,45
122131,8,21,2,11,26.54730833,-81.80828889,12,1,1,3,20,1,0,50
122132,8,22,3,2,26.258825,-80.11501667,33,3,1,1,1,1,0,30
122133,8,24,5,6,28.64495833,-81.32222222,9,6,1,1,45,0,0,45
122134,8,25,6,5,29.59928611,-82.08710833,30,3,1,1,45,1,0,45
122135,8,28,2,16,26.72121389,-80.10675556,12,1,1,2,55,1,0,35
122136,8,29,3,23,30.28243056,-81.62971111,8,3,10,1,15,0,0,40
122137,8,29,3,13,29.4166,-82.10988333,12,1,10,2,10,1,0,45
122138,8,29,3,5,26.62816944,-80.07692778,9,4,1,1,998,0,0,98
122139,8,30,4,1,26.23238889,-81.61278611,5,6,1,1,999,1,0,0
122140,8,30,4,6,28.37598889,-82.32243056,1,2,2,1,55,1,0,55
122141,8,22,3,12,28.53653611,-81.39711389,12,1,1,2,5,1,0,35
122142,8,24,5,18,25.95344167,-80.29454444,12,1,2,2,15,0,0,30
122143,9,2,7,22,26.75139167,-80.05634167,8,3,1,1,35,0,0,35
122144,9,11,2,13,26.68255278,-81.87908611,9,1,1,1,40,0,0,40
122145,9,12,3,11,27.81266667,-82.67959444,33,1,1,1,55,1,0,45
122146,9,4,2,4,30.46406944,-86.41515,24,2,1,1,65,1,0,45
122147,9,9,7,14,26.60641667,-81.95944167,15,1,1,1,35,0,0,35
122148,9,19,3,15,27.931,-82.35090556,59,1,10,1,65,1,0,25
122149,9,20,4,0,30.175425,-81.51364444,25,3,1,1,65,1,1,65
122150,9,21,5,6,30.06606389,-82.57663333,59,2,1,1,30,1,0,45
122151,9,17,1,4,26.00604722,-80.21148889,59,3,2,1,40,1,0,30
122152,8,28,2,18,28.06563889,-82.42596944,30,1,10,1,60,1,0,45
122153,8,26,7,2,29.20604444,-81.00281944,93,3,1,1,998,1,0,30
122154,8,27,1,19,25.84886111,-80.15268611,33,5,1,1,30,1,0,30
122155,9,18,2,20,27.33215833,-81.80904167,12,2,10,2,65,1,0,65
122156,9,5,3,8,28.10641111,-81.65722222,12,1,1,2,70,1,0,55
122157,9,12,3,23,25.78428889,-80.30296111,12,3,1,2,85,1,0,55
122158,9,12,3,11,29.09562778,-82.25050556,12,1,1,2,10,1,0,20
122159,9,12,3,5,27.83915556,-82.72609167,12,3,1,2,20,0,0,45
122160,9,18,2,0,28.66198056,-81.39479722,8,2,1,1,40,0,0,45
122161,9,20,4,17,28.05488056,-81.98035833,12,1,10,2,60,1,0,45
122162,9,7,5,6,28.71263611,-81.01983611,34,4,1,1,50,1,0,35
122163,9,11,2,14,30.46384444,-87.25281944,12,1,1,4,20,1,0,45
122164,8,31,5,5,28.02538611,-82.48105833,9,2,2,1,45,0,0,45
122165,8,31,5,9,28.48956944,-82.38213056,42,1,10,1,50,2,0,50
122166,8,31,5,23,26.15861111,-80.20294167,8,3,1,1,30,0,0,30
122167,9,1,6,9,29.67394444,-82.33070556,9,1,1,1,15,0,0,35
122168,9,9,7,13,30.63946667,-86.91203056,12,1,1,3,25,1,0,70
122169,9,18,2,15,30.41048889,-85.69018056,12,1,1,2,65,1,0,65
122170,8,2,4,16,28.16461111,-81.938325,1,1,2,1,998,2,1,98
122171,9,14,5,11,29.1141,-82.09576111,12,1,10,2,10,1,0,0
122172,9,18,2,5,25.80858611,-80.26142222,8,4,1,1,999,0,0,30
122173,8,31,5,15,25.80969722,-80.22138333,12,1,10,3,5,0,0,30
122174,8,31,5,21,26.68199444,-81.89740278,8,3,1,1,40,0,0,40
122175,9,3,1,23,30.35046389,-81.58944722,33,2,1,1,85,1,0,40
122176,9,19,3,6,26.65103889,-81.61918333,8,3,1,1,38,0,0,45
122177,9,12,3,14,25.70445278,-80.28735833,8,1,1,1,15,0,0,25
122178,9,18,2,20,28.61291944,-81.41476667,12,3,1,2,20,0,0,45
122179,9,12,3,20,26.93272778,-82.23050556,8,2,1,1,25,0,0,25
122180,2,25,7,20,25.95735556,-80.20174167,8,3,1,1,998,0,0,98
122181,9,21,5,6,26.77464167,-81.885775,12,2,1,2,110,0,0,70
122182,8,28,2,2,25.56940833,-80.36306389,24,3,10,1,75,1,0,60
122183,8,31,5,18,25.82816389,-80.22271389,42,1,2,1,50,1,0,30
122184,9,18,2,9,26.71058056,-81.638375,12,1,1,4,55,0,0,55
122185,1,5,5,10,26.32586667,-80.29654167,8,1,1,1,5,0,0,25
122186,7,14,6,12,25.87526667,-80.274825,12,1,10,2,30,1,0,30
122187,7,27,5,15,26.10828056,-80.35603889,12,1,10,2,70,0,0,60
122188,9,10,1,4,25.76515278,-80.23874444,12,3,1,2,40,1,0,40
122189,8,29,3,0,29.65473333,-82.41454722,12,3,2,3,70,0,0,70
122190,8,26,7,20,26.13601389,-80.20743889,12,3,1,2,75,0,0,45
122191,9,11,2,19,28.05386389,-81.96887778,12,3,1,2,20,3,0,40
122192,8,11,6,22,30.11505278,-81.78430278,8,2,1,2,35,0,0,35
122193,8,18,6,9,29.44483056,-82.10848889,12,1,1,2,35,1,0,65
122194,8,28,2,15,26.96151111,-82.070375,9,1,1,1,40,0,0,40
122195,8,29,3,6,29.024675,-81.12445,1,2,1,3,40,1,1,65
122196,8,30,4,5,29.61200833,-82.25097778,42,2,2,1,54,1,0,65
