ST_CASE,VEH_NO_x,DRIMPAIR_x,DRDISTRACT,DRIVERRF,PER_NO_x,DRUGRES,DRUGACTQTY,STATE_x,COUNTY,HARM_EV_x,MAKE_x,BODY_TYP_x,AGE,SEX,PER_TYP_x,INJ_SEV,REST_USE,REST_MIS,AIR_BAG_x,EJECTION,DRINKING,ALC_RES,HISPANIC,STATE_y,VE_FORMS,HARM_EV_y,NUMOCCS,HIT_RUN,VIN,MOD_YEAR,VPICMAKE,VPICMODEL,VPICBODYCLASS,MAKE_y,MAKENAME,MODEL,BODY_TYP_y,HAZ_INV,HAZ_PLAC,HAZ_ID,TRAV_SP,UNDEROVERRIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,M_HARM,FIRE_EXP,DR_DRINK,DR_PRES,L_STATE,DR_ZIP,L_TYPE,L_STATUS,L_COMPL,L_COMPLNAME,L_RESTRI,DR_HGT,DR_WGT,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_MONAME,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_CONFIG,STATE,RACE,ORDER,MULTRACE,CASENUM,HARM_EV,DAY_WEEK,MONTH,MAXSEV_IM,WEATHR_IM,PER_NO_y,BODY_TYP,AGE_IM,SEX_IM,INJSEV_IM,PER_TYP_y,AIR_BAG_y,EJECT_IM,MAKE,VEH_NO_y,DRIMPAIR_y
280096,1,0,99.0,48.0,1.0,9999.0,-99.0,28.0,47.0,12.0,49.0,4.0,72.0,2.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,995.0,0.0,28.0,2.0,12.0,1.0,0.0,4T1BK1EB9HU2,2017.0,448.0,2465.0,13.0,49.0,Toyota,43.0,4.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,1.0,47.0,38120.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,61.0,130.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,9.0,1.0,4.0,30.0,1.0,1.0,8.0,1.0,3.0,10.0,16.0,1.0,1.0,2.0,403.0,28.0,0.0,1.0,0.0,202305217014.0,15.0,5.0,8.0,1.0,1.0,1.0,4.0,77.0,2.0,0.0,1.0,20.0,0.0,49.0,1.0,98.0
280103,1,99,99.0,0.0,1.0,0.0,-99.0,28.0,49.0,42.0,6.0,4.0,37.0,1.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,996.0,7.0,28.0,1.0,42.0,1.0,0.0,1C3CCCAB2FN6,2015.0,477.0,2053.0,13.0,6.0,Chrysler,18.0,4.0,1.0,0.0,0.0,998.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,0.0,1.0,28.0,39203.0,0.0,0.0,0.0,Not licensed,0.0,73.0,196.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,4.0,1.0,4.0,35.0,1.0,1.0,8.0,1.0,0.0,1.0,13.0,1.0,1.0,4.0,101.0,28.0,2.0,1.0,0.0,202305065078.0,12.0,4.0,6.0,2.0,1.0,1.0,4.0,38.0,1.0,0.0,1.0,8.0,0.0,6.0,1.0,9.0
280120,1,0,0.0,0.0,1.0,0.0,-99.0,28.0,3.0,12.0,20.0,14.0,17.0,1.0,1.0,0.0,3.0,0.0,8.0,0.0,0.0,996.0,0.0,28.0,2.0,12.0,1.0,0.0,2GNALCEK8H61,2017.0,467.0,1847.0,7.0,20.0,Chevrolet,404.0,14.0,1.0,0.0,0.0,998.0,7.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,28.0,38846.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,60.0,100.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,99.0,1.0,3.0,8.0,1.0,0.0,1.0,54.0,9.0,1.0,1.0,303.0,28.0,0.0,1.0,0.0,202305424849.0,34.0,6.0,11.0,1.0,10.0,1.0,14.0,81.0,2.0,1.0,1.0,8.0,0.0,20.0,1.0,98.0
280124,1,99,99.0,0.0,1.0,0.0,-99.0,28.0,149.0,35.0,23.0,34.0,32.0,1.0,1.0,4.0,99.0,7.0,20.0,2.0,0.0,996.0,7.0,28.0,1.0,35.0,1.0,0.0,1GTHK23658F1,2008.0,472.0,1857.0,60.0,23.0,GMC,481.0,34.0,1.0,0.0,0.0,998.0,7.0,3.0,5.0,1.0,6.0,1.0,0.0,0.0,1.0,28.0,39056.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,70.0,170.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,3.0,2.0,99.0,1.0,5.0,8.0,1.0,0.0,1.0,13.0,10.0,1.0,4.0,101.0,28.0,2.0,1.0,0.0,202305476031.0,8.0,7.0,10.0,1.0,1.0,1.0,34.0,43.0,1.0,0.0,1.0,20.0,0.0,23.0,1.0,9.0
280131,2,0,0.0,0.0,1.0,0.0,-99.0,28.0,143.0,12.0,37.0,90.0,58.0,1.0,1.0,4.0,20.0,7.0,20.0,1.0,0.0,996.0,7.0,28.0,2.0,12.0,2.0,0.0,0,2011.0,474.0,27909.0,69.0,37.0,Honda,734.0,90.0,1.0,0.0,0.0,998.0,7.0,3.0,5.0,6.0,6.0,1.0,0.0,0.0,1.0,28.0,38670.0,1.0,1.0,2.0,No valid license for this class vehicle,0.0,68.0,170.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,5.0,8.0,1.0,0.0,1.0,53.0,1.0,1.0,1.0,201.0,28.0,1.0,1.0,0.0,202304636966.0,43.0,1.0,1.0,2.0,1.0,1.0,83.0,49.0,1.0,2.0,1.0,20.0,8.0,73.0,1.0,98.0
280132,1,99,99.0,0.0,1.0,0.0,-99.0,28.0,107.0,23.0,55.0,4.0,19.0,2.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,996.0,7.0,28.0,1.0,23.0,6.0,0.0,5NPD84LF0LH6,2020.0,498.0,2735.0,13.0,55.0,Hyundai,35.0,4.0,1.0,0.0,0.0,998.0,7.0,0.0,0.0,12.0,6.0,3.0,0.0,0.0,1.0,28.0,38606.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,63.0,155.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,9.0,1.0,2.0,99.0,1.0,1.0,8.0,2.0,0.0,1.0,13.0,99.0,1.0,4.0,101.0,28.0,2.0,1.0,0.0,202304808524.0,12.0,1.0,3.0,0.0,2.0,1.0,4.0,46.0,2.0,0.0,1.0,20.0,0.0,55.0,2.0,0.0
280133,1,0,0.0,0.0,1.0,0.0,-99.0,28.0,99.0,12.0,55.0,15.0,42.0,2.0,1.0,1.0,3.0,0.0,8.0,0.0,0.0,996.0,0.0,28.0,2.0,12.0,1.0,0.0,KM8R44HE9LU0,2020.0,498.0,25847.0,7.0,55.0,Hyundai,422.0,15.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,28.0,39350.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,130.0,0.0,1.0,0.0,11.0,November,2019.0,1.0,2020.0,0.0,1.0,2.0,55.0,1.0,1.0,8.0,1.0,0.0,1.0,62.0,1.0,1.0,1.0,302.0,28.0,0.0,1.0,0.0,202305122460.0,12.0,1.0,3.0,0.0,1.0,1.0,15.0,42.0,2.0,0.0,1.0,20.0,0.0,55.0,2.0,0.0
280136,2,0,0.0,0.0,1.0,0.0,-99.0,28.0,35.0,12.0,87.0,78.0,52.0,1.0,1.0,1.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,28.0,2.0,12.0,1.0,0.0,0,2015.0,495.0,2044.0,64.0,87.0,Peterbilt,890.0,78.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,2.0,6.0,12.0,0.0,0.0,1.0,28.0,39443.0,0.0,0.0,0.0,Not licensed,0.0,74.0,255.0,0.0,2.0,0.0,8.0,August,2019.0,12.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,1.0,7.0,998.0,28.0,0.0,1.0,0.0,202304636966.0,43.0,1.0,1.0,2.0,1.0,1.0,83.0,49.0,1.0,2.0,1.0,20.0,8.0,73.0,1.0,98.0
280141,1,0,99.0,0.0,1.0,0.0,-99.0,28.0,35.0,12.0,35.0,34.0,65.0,2.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,996.0,7.0,28.0,2.0,12.0,1.0,0.0,1N6AD0ER4FN7,2015.0,478.0,1919.0,60.0,35.0,Nissan/Datsun,472.0,34.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,28.0,39208.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,64.0,252.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,9.0,2.0,2.0,65.0,1.0,1.0,8.0,2.0,0.0,1.0,62.0,1.0,1.0,1.0,402.0,28.0,1.0,1.0,0.0,202304737221.0,12.0,4.0,2.0,0.0,1.0,1.0,34.0,30.0,2.0,0.0,1.0,20.0,0.0,35.0,2.0,98.0
280143,1,0,0.0,0.0,1.0,0.0,-99.0,28.0,89.0,12.0,12.0,4.0,34.0,2.0,1.0,3.0,20.0,7.0,1.0,0.0,0.0,996.0,0.0,28.0,2.0,12.0,1.0,0.0,3FAHP0HA4BR2,2011.0,460.0,1780.0,13.0,12.0,Ford,23.0,4.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,28.0,39213.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,65.0,240.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,9.0,3.0,2.0,70.0,1.0,3.0,8.0,1.0,0.0,1.0,54.0,99.0,1.0,1.0,303.0,28.0,0.0,1.0,0.0,202305558341.0,11.0,1.0,12.0,0.0,1.0,1.0,4.0,17.0,2.0,0.0,1.0,98.0,0.0,12.0,1.0,98.0
280143,2,99,99.0,51.0,1.0,0.0,-99.0,28.0,89.0,12.0,37.0,2.0,65.0,1.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,996.0,7.0,28.0,2.0,12.0,1.0,0.0,1HGCS1B37CA0,2012.0,474.0,1861.0,3.0,37.0,Honda,32.0,2.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,28.0,39046.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,69.0,200.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,3.0,3.0,2.0,70.0,1.0,3.0,8.0,1.0,0.0,1.0,54.0,99.0,1.0,1.0,303.0,28.0,2.0,1.0,0.0,202305309302.0,14.0,1.0,10.0,0.0,1.0,1.0,2.0,29.0,2.0,0.0,1.0,20.0,0.0,37.0,1.0,9.0
280162,2,0,99.0,38.0,1.0,0.0,-99.0,28.0,151.0,12.0,20.0,4.0,29.0,1.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,996.0,7.0,28.0,2.0,12.0,1.0,0.0,1G1ZC5E18BF3,2011.0,467.0,1834.0,13.0,20.0,Chevrolet,37.0,4.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,1.0,5.0,71653.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,160.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,9.0,1.0,4.0,25.0,1.0,1.0,8.0,1.0,20.0,1.0,17.0,1.0,1.0,1.0,504.0,28.0,2.0,1.0,0.0,202304831307.0,12.0,4.0,3.0,2.0,4.0,1.0,4.0,18.0,2.0,2.0,1.0,1.0,0.0,20.0,1.0,0.0
280174,1,99,99.0,39.0,1.0,0.0,-99.0,28.0,131.0,10.0,7.0,20.0,20.0,2.0,1.0,2.0,20.0,7.0,8.0,0.0,0.0,996.0,0.0,28.0,1.0,10.0,5.0,0.0,2C4RDGBG9FR6,2015.0,476.0,14832.0,2.0,7.0,Dodge,442.0,20.0,1.0,0.0,0.0,22.0,7.0,0.0,0.0,9.0,6.0,10.0,0.0,0.0,1.0,28.0,39577.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,271.0,0.0,1.0,0.0,10.0,October,2020.0,12.0,2020.0,9.0,1.0,2.0,99.0,1.0,5.0,8.0,1.0,20.0,1.0,90.0,1.0,1.0,1.0,103.0,28.0,0.0,1.0,0.0,202305359504.0,14.0,4.0,9.0,0.0,1.0,1.0,20.0,15.0,1.0,0.0,1.0,20.0,0.0,7.0,1.0,0.0
280178,1,0,0.0,0.0,1.0,0.0,-99.0,28.0,11.0,12.0,72.0,80.0,70.0,1.0,1.0,4.0,20.0,7.0,20.0,8.0,0.0,996.0,7.0,28.0,2.0,12.0,1.0,0.0,1HD1FBC13HB6,2017.0,3888.0,12621.0,81.0,72.0,Harley-Davidson,706.0,80.0,1.0,0.0,0.0,998.0,7.0,8.0,8.0,12.0,6.0,12.0,0.0,0.0,1.0,99.0,99999.0,9.0,9.0,9.0,Unknown,9.0,999.0,999.0,99.0,99.0,99.0,99.0,Unknown,9999.0,99.0,9999.0,0.0,2.0,2.0,65.0,1.0,1.0,8.0,1.0,0.0,1.0,62.0,1.0,1.0,1.0,501.0,28.0,98.0,1.0,0.0,202305003316.0,12.0,1.0,5.0,3.0,1.0,1.0,80.0,55.0,1.0,3.0,1.0,20.0,8.0,72.0,1.0,9.0
280180,1,0,0.0,0.0,1.0,0.0,-99.0,28.0,33.0,12.0,63.0,14.0,71.0,2.0,1.0,1.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,28.0,2.0,12.0,1.0,0.0,KNDPM3AC2K74,2019.0,499.0,2770.0,7.0,63.0,KIA,401.0,14.0,1.0,0.0,0.0,998.0,7.0,0.0,0.0,11.0,4.0,12.0,0.0,0.0,1.0,28.0,38619.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,64.0,147.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,3.0,1.0,8.0,2.0,0.0,14.0,62.0,1.0,1.0,1.0,302.0,28.0,0.0,1.0,0.0,202305089715.0,12.0,7.0,5.0,0.0,1.0,1.0,14.0,55.0,2.0,0.0,1.0,20.0,0.0,63.0,1.0,0.0
280185,1,0,0.0,0.0,1.0,0.0,-99.0,28.0,109.0,12.0,35.0,4.0,30.0,1.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,28.0,2.0,12.0,1.0,0.0,1N4AA5AP2CC8,2012.0,478.0,2302.0,13.0,35.0,Nissan/Datsun,39.0,4.0,1.0,0.0,0.0,998.0,7.0,0.0,0.0,6.0,2.0,12.0,0.0,0.0,1.0,28.0,39466.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,150.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,35.0,1.0,1.0,8.0,1.0,20.0,1.0,53.0,10.0,1.0,1.0,201.0,28.0,0.0,1.0,0.0,202305116588.0,12.0,7.0,7.0,2.0,1.0,1.0,4.0,36.0,1.0,0.0,1.0,20.0,0.0,35.0,4.0,0.0
280195,2,0,0.0,0.0,1.0,0.0,-99.0,28.0,95.0,12.0,82.0,66.0,63.0,1.0,1.0,2.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,28.0,2.0,12.0,1.0,0.0,3AKJHHDR7LSL,2020.0,450.0,2501.0,66.0,82.0,Freightliner,881.0,66.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,47.0,38135.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,71.0,200.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,4.0,65.0,1.0,1.0,8.0,2.0,0.0,1.0,66.0,16.0,1.0,1.0,501.0,28.0,0.0,1.0,0.0,202305212148.0,32.0,4.0,8.0,0.0,2.0,1.0,66.0,51.0,1.0,0.0,1.0,9.0,0.0,82.0,1.0,0.0
280197,1,0,0.0,0.0,1.0,0.0,-99.0,28.0,129.0,33.0,35.0,4.0,24.0,1.0,1.0,4.0,20.0,7.0,8.0,1.0,1.0,996.0,7.0,28.0,1.0,33.0,1.0,0.0,1N4AA6AP8HC3,2017.0,478.0,2302.0,13.0,35.0,Nissan/Datsun,39.0,4.0,1.0,0.0,0.0,998.0,7.0,3.0,5.0,12.0,6.0,1.0,0.0,1.0,1.0,28.0,39153.0,0.0,0.0,0.0,Not licensed,0.0,68.0,175.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,9.0,1.0,2.0,55.0,3.0,6.0,8.0,1.0,0.0,14.0,13.0,1.0,1.0,4.0,101.0,28.0,1.0,1.0,0.0,202305363103.0,12.0,2.0,10.0,0.0,10.0,1.0,4.0,48.0,2.0,0.0,1.0,20.0,0.0,35.0,1.0,99.0
280198,1,99,99.0,0.0,1.0,0.0,-99.0,28.0,123.0,35.0,18.0,4.0,39.0,1.0,1.0,4.0,20.0,7.0,8.0,1.0,1.0,996.0,7.0,28.0,1.0,35.0,1.0,0.0,1G4HD57247U1,2007.0,468.0,4267.0,13.0,18.0,Buick / Opel,23.0,4.0,1.0,0.0,0.0,998.0,7.0,3.0,3.0,1.0,6.0,1.0,0.0,1.0,1.0,28.0,39336.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,68.0,215.0,2.0,0.0,0.0,9.0,September,2021.0,11.0,2022.0,9.0,2.0,2.0,70.0,1.0,1.0,8.0,1.0,0.0,1.0,12.0,1.0,1.0,4.0,102.0,28.0,2.0,1.0,0.0,202304682592.0,1.0,5.0,1.0,3.0,1.0,1.0,4.0,44.0,2.0,3.0,1.0,20.0,0.0,18.0,1.0,9.0
280199,2,99,0.0,38.0,1.0,0.0,-99.0,28.0,49.0,12.0,49.0,4.0,22.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,996.0,0.0,28.0,2.0,12.0,2.0,0.0,4T1BG22K3YU7,2000.0,448.0,2469.0,13.0,49.0,Toyota,40.0,4.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,3.0,6.0,12.0,0.0,0.0,1.0,17.0,60636.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,70.0,130.0,0.0,1.0,0.0,7.0,July,2021.0,7.0,2021.0,0.0,2.0,5.0,50.0,1.0,1.0,8.0,1.0,3.0,11.0,15.0,1.0,1.0,1.0,401.0,28.0,0.0,1.0,0.0,202305619494.0,12.0,6.0,12.0,1.0,1.0,1.0,4.0,16.0,1.0,1.0,1.0,20.0,0.0,49.0,1.0,0.0
280200,2,0,0.0,38.0,1.0,0.0,-99.0,28.0,73.0,12.0,35.0,4.0,19.0,2.0,1.0,0.0,3.0,0.0,8.0,0.0,0.0,996.0,0.0,28.0,2.0,12.0,1.0,0.0,3N1AB7AP9FL6,2015.0,478.0,1907.0,13.0,35.0,Nissan/Datsun,43.0,4.0,1.0,0.0,0.0,998.0,7.0,0.0,0.0,11.0,6.0,12.0,0.0,0.0,1.0,28.0,39402.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,60.0,110.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,8.0,1.0,20.0,11.0,15.0,9.0,1.0,1.0,414.0,28.0,0.0,1.0,0.0,202305166120.0,12.0,1.0,7.0,1.0,1.0,1.0,4.0,28.0,2.0,1.0,1.0,20.0,0.0,35.0,4.0,0.0
280205,1,99,99.0,0.0,1.0,0.0,-99.0,28.0,79.0,1.0,49.0,15.0,20.0,1.0,1.0,4.0,20.0,7.0,20.0,1.0,0.0,996.0,7.0,28.0,1.0,1.0,3.0,0.0,5TDZT38A83S1,2003.0,448.0,2827.0,7.0,49.0,Toyota,422.0,15.0,1.0,0.0,0.0,998.0,7.0,3.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,28.0,39094.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,78.0,315.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,9.0,1.0,2.0,55.0,1.0,1.0,8.0,1.0,0.0,1.0,10.0,1.0,1.0,7.0,998.0,28.0,2.0,1.0,0.0,202304854845.0,12.0,2.0,1.0,1.0,1.0,1.0,15.0,30.0,2.0,0.0,1.0,20.0,0.0,49.0,1.0,0.0
280207,2,0,0.0,28.0,1.0,0.0,-99.0,28.0,143.0,12.0,12.0,2.0,78.0,1.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,996.0,7.0,28.0,2.0,12.0,1.0,0.0,1ZVFT80N0753,2007.0,460.0,1781.0,3.0,12.0,Ford,3.0,2.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,11.0,6.0,12.0,0.0,0.0,1.0,28.0,38671.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,70.0,140.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,2.0,65.0,1.0,1.0,8.0,1.0,0.0,15.0,10.0,1.0,1.0,2.0,208.0,28.0,2.0,1.0,0.0,202305451107.0,12.0,2.0,11.0,3.0,1.0,1.0,2.0,21.0,1.0,3.0,1.0,20.0,0.0,12.0,2.0,0.0
280213,2,0,0.0,0.0,1.0,0.0,-99.0,28.0,75.0,12.0,86.0,66.0,59.0,1.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,996.0,7.0,28.0,2.0,12.0,1.0,0.0,1M1AN4GY2LM0,2020.0,490.0,20842.0,66.0,86.0,Mack,881.0,66.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,12.0,6.0,23.0,0.0,0.0,1.0,28.0,39459.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,74.0,187.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,3.0,2.0,70.0,1.0,1.0,8.0,2.0,0.0,1.0,50.0,1.0,1.0,1.0,998.0,28.0,1.0,1.0,0.0,202305495089.0,12.0,4.0,12.0,2.0,1.0,1.0,66.0,58.0,1.0,0.0,1.0,20.0,0.0,86.0,4.0,0.0
280214,2,99,0.0,28.0,1.0,0.0,-99.0,28.0,91.0,12.0,20.0,4.0,76.0,2.0,1.0,4.0,20.0,7.0,1.0,0.0,0.0,996.0,7.0,28.0,2.0,12.0,1.0,0.0,2G1WG5E34C12,2012.0,467.0,1833.0,13.0,20.0,Chevrolet,2.0,4.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,28.0,39483.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,67.0,218.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,8.0,2.0,0.0,1.0,10.0,6.0,1.0,2.0,998.0,28.0,1.0,1.0,0.0,202305142171.0,12.0,5.0,6.0,0.0,1.0,1.0,4.0,28.0,1.0,0.0,1.0,20.0,0.0,20.0,1.0,0.0
280215,1,99,99.0,0.0,1.0,0.0,-99.0,28.0,75.0,35.0,63.0,4.0,59.0,1.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,996.0,7.0,28.0,1.0,35.0,1.0,0.0,5XXG14J24NG1,2022.0,499.0,27527.0,13.0,63.0,KIA,398.0,4.0,1.0,0.0,0.0,998.0,7.0,3.0,5.0,12.0,6.0,1.0,0.0,0.0,1.0,28.0,39301.0,0.0,0.0,0.0,Not licensed,0.0,70.0,170.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,45.0,1.0,1.0,8.0,1.0,0.0,1.0,12.0,1.0,1.0,4.0,102.0,28.0,1.0,1.0,0.0,202305353790.0,12.0,4.0,8.0,0.0,1.0,1.0,4.0,18.0,1.0,0.0,1.0,20.0,0.0,63.0,2.0,0.0
280221,1,99,99.0,39.0,1.0,9999.0,-99.0,28.0,11.0,12.0,37.0,90.0,15.0,1.0,1.0,4.0,20.0,7.0,20.0,0.0,0.0,999.0,7.0,28.0,2.0,12.0,1.0,0.0,0,2018.0,474.0,27902.0,69.0,37.0,Honda,734.0,90.0,1.0,0.0,0.0,998.0,7.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,28.0,38730.0,7.0,6.0,3.0,Valid license for this class vehicle,0.0,67.0,130.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,9.0,1.0,2.0,55.0,1.0,1.0,8.0,1.0,20.0,1.0,17.0,1.0,1.0,1.0,501.0,28.0,1.0,1.0,0.0,202304636966.0,43.0,1.0,1.0,2.0,1.0,1.0,83.0,49.0,1.0,2.0,1.0,20.0,8.0,73.0,1.0,98.0
280223,1,99,99.0,0.0,1.0,0.0,-99.0,28.0,47.0,12.0,55.0,4.0,95.0,1.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,996.0,7.0,28.0,2.0,12.0,1.0,0.0,5NPD74LF8JH3,2018.0,498.0,2735.0,13.0,55.0,Hyundai,35.0,4.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,1.0,28.0,39525.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,70.0,180.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,4.0,70.0,1.0,1.0,8.0,1.0,0.0,1.0,60.0,99.0,1.0,1.0,201.0,28.0,1.0,1.0,0.0,202304992237.0,12.0,2.0,5.0,2.0,1.0,1.0,4.0,56.0,2.0,2.0,1.0,1.0,0.0,55.0,2.0,98.0
280225,2,99,0.0,0.0,1.0,0.0,-99.0,28.0,109.0,12.0,20.0,2.0,27.0,1.0,1.0,4.0,99.0,7.0,99.0,0.0,0.0,996.0,7.0,28.0,2.0,12.0,1.0,0.0,1G1FH1R77N01,2022.0,467.0,1829.0,3.0,20.0,Chevrolet,9.0,2.0,1.0,0.0,0.0,998.0,8.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,1.0,22.0,70454.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,63.0,116.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,8.0,1.0,0.0,1.0,62.0,1.0,1.0,1.0,302.0,28.0,1.0,1.0,0.0,202305513473.0,12.0,1.0,10.0,0.0,1.0,1.0,2.0,24.0,1.0,0.0,1.0,1.0,0.0,20.0,2.0,0.0
280229,1,0,0.0,0.0,1.0,0.0,-99.0,28.0,33.0,12.0,30.0,14.0,17.0,2.0,1.0,2.0,3.0,0.0,8.0,0.0,0.0,996.0,0.0,28.0,2.0,12.0,1.0,0.0,1V2CR2CA9JC5,2018.0,482.0,17618.0,7.0,30.0,Volkswagen,403.0,14.0,1.0,0.0,0.0,998.0,9.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,28.0,38680.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,67.0,190.0,0.0,2.0,0.0,5.0,May,2022.0,2.0,2023.0,9.0,1.0,4.0,35.0,1.0,5.0,8.0,1.0,0.0,1.0,62.0,7.0,1.0,1.0,302.0,28.0,0.0,1.0,0.0,202305324711.0,12.0,5.0,8.0,0.0,1.0,1.0,14.0,28.0,2.0,0.0,1.0,20.0,0.0,30.0,1.0,0.0
